V
0.535448, 0.80718, -0.093872, 
0.412776, 0.80718, -0.093872, 
0.535448, 1.15518, -0.093872, 
0.535448, 1.15518, -0.093872, 
0.412776, 0.80718, -0.093872, 
0.412776, 1.15518, -0.093872, 
0.535448, 0.80718, -0.093872, 
0.473956, 0.02764, -0.087291, 
0.412776, 0.80718, -0.093872, 
0.535448, 0.80718, -0.093872, 
0.478056, 0.026852, -0.087284, 
0.473956, 0.02764, -0.087291, 
0.535448, 0.80718, -0.093872, 
0.481816, 0.025032, -0.087269, 
0.478056, 0.026852, -0.087284, 
0.535448, 0.80718, -0.093872, 
0.484976, 0.0223, -0.087246, 
0.481816, 0.025032, -0.087269, 
0.535448, 0.80718, -0.093872, 
0.48732, 0.018844, -0.087217, 
0.484976, 0.0223, -0.087246, 
0.535448, 0.80718, -0.093872, 
0.488692, 0.0149, -0.087184, 
0.48732, 0.018844, -0.087217, 
0.535448, 0.80718, -0.093872, 
0.488992, 0.010732, -0.087148, 
0.488692, 0.0149, -0.087184, 
0.535448, -1, -0.078616, 
0.488992, 0.010732, -0.087148, 
0.535448, 0.80718, -0.093872, 
0.488992, 0.010732, -0.087148, 
0.535448, -1, -0.078616, 
0.488208, 0.006632, -0.087114, 
0.488208, 0.006632, -0.087114, 
0.535448, -1, -0.078616, 
0.486384, 0.002872, -0.087082, 
0.486384, 0.002872, -0.087082, 
0.535448, -1, -0.078616, 
0.483652, -0.000288, -0.087055, 
0.483652, -0.000288, -0.087055, 
0.535448, -1, -0.078616, 
0.480196, -0.002632, -0.087036, 
0.480196, -0.002632, -0.087036, 
0.535448, -1, -0.078616, 
0.476252, -0.004004, -0.087024, 
0.476252, -0.004004, -0.087024, 
0.535448, -1, -0.078616, 
0.472084, -0.004304, -0.087022, 
0.535448, -1, -0.078616, 
0.467984, -0.00352, -0.087028, 
0.472084, -0.004304, -0.087022, 
0.535448, -1, -0.078616, 
0.464224, -0.001696, -0.087044, 
0.467984, -0.00352, -0.087028, 
0.535448, -1, -0.078616, 
0.461064, 0.001032, -0.087066, 
0.464224, -0.001696, -0.087044, 
0.535448, -1, -0.078616, 
0.45872, 0.004492, -0.087096, 
0.461064, 0.001032, -0.087066, 
0.535448, -1, -0.078616, 
0.457348, 0.008436, -0.087129, 
0.45872, 0.004492, -0.087096, 
0.412776, -1, -0.078616, 
0.457348, 0.008436, -0.087129, 
0.535448, -1, -0.078616, 
0.457348, 0.008436, -0.087129, 
0.412776, -1, -0.078616, 
0.457048, 0.0126, -0.087164, 
0.457048, 0.0126, -0.087164, 
0.412776, -1, -0.078616, 
0.412776, 0.80718, -0.093872, 
0.412776, -1, 0.03625, 
0.412776, 0.80718, 0.020994, 
0.412776, -1, -0.078616, 
0.412776, -1, -0.078616, 
0.412776, 0.80718, 0.020994, 
0.412776, 0.80718, -0.093872, 
0.412776, 0.80718, 0.020994, 
0.412776, 1.15518, 0.020994, 
0.412776, 0.80718, -0.093872, 
0.412776, 1.15518, 0.020994, 
0.412776, 1.15518, -0.093872, 
0.412776, 0.80718, -0.093872, 
0.412776, -1, -0.078616, 
0.535448, -1, -0.078616, 
0.412776, -1, 0.03625, 
0.412776, -1, 0.03625, 
0.535448, -1, -0.078616, 
0.535448, -1, 0.03625, 
0.535448, -1, 0.03625, 
0.535448, -1, -0.078616, 
0.535448, 0.80718, 0.020994, 
0.535448, -1, -0.078616, 
0.535448, 0.80718, -0.093872, 
0.535448, 0.80718, 0.020994, 
0.535448, 0.80718, -0.093872, 
0.535448, 1.15518, -0.093872, 
0.535448, 0.80718, 0.020994, 
0.535448, 1.15518, -0.093872, 
0.535448, 1.15518, 0.020994, 
0.535448, 0.80718, 0.020994, 
0.412776, 1.15518, 0.020994, 
0.535448, 1.15518, 0.020994, 
0.412776, 1.15518, -0.093872, 
0.412776, 1.15518, -0.093872, 
0.535448, 1.15518, 0.020994, 
0.535448, 1.15518, -0.093872, 
0.412776, 0.80718, 0.020994, 
0.535448, 0.80718, 0.020994, 
0.412776, 1.15518, 0.020994, 
0.412776, 1.15518, 0.020994, 
0.535448, 0.80718, 0.020994, 
0.535448, 1.15518, 0.020994, 
0.488992, 0.0117, 0.027608, 
0.535448, 0.80718, 0.020994, 
0.488692, 0.015868, 0.027572, 
0.457048, 0.013572, 0.027592, 
0.457832, 0.017672, 0.027557, 
0.412776, 0.80718, 0.020994, 
0.488692, 0.015868, 0.027572, 
0.535448, 0.80718, 0.020994, 
0.48732, 0.019812, 0.027539, 
0.457832, 0.017672, 0.027557, 
0.459656, 0.021432, 0.027526, 
0.412776, 0.80718, 0.020994, 
0.48732, 0.019812, 0.027539, 
0.535448, 0.80718, 0.020994, 
0.484976, 0.023268, 0.02751, 
0.459656, 0.021432, 0.027526, 
0.462388, 0.024592, 0.027499, 
0.412776, 0.80718, 0.020994, 
0.484976, 0.023268, 0.02751, 
0.535448, 0.80718, 0.020994, 
0.481816, 0.026, 0.027487, 
0.462388, 0.024592, 0.027499, 
0.465844, 0.026936, 0.027479, 
0.412776, 0.80718, 0.020994, 
0.481816, 0.026, 0.027487, 
0.535448, 0.80718, 0.020994, 
0.478056, 0.02782, 0.027472, 
0.465844, 0.026936, 0.027479, 
0.469788, 0.028304, 0.027468, 
0.412776, 0.80718, 0.020994, 
0.478056, 0.02782, 0.027472, 
0.535448, 0.80718, 0.020994, 
0.473956, 0.028608, 0.027465, 
0.469788, 0.028304, 0.027468, 
0.473956, 0.028608, 0.027465, 
0.412776, 0.80718, 0.020994, 
0.535448, 0.80718, 0.020994, 
0.412776, 0.80718, 0.020994, 
0.473956, 0.028608, 0.027465, 
0.535448, 0.80718, 0.020994, 
0.488992, 0.0117, 0.027608, 
0.535448, -1, 0.03625, 
0.457048, 0.013572, 0.027592, 
0.412776, -1, 0.03625, 
0.457348, 0.009404, 0.027627, 
0.488992, 0.0117, 0.027608, 
0.488208, 0.0076, 0.027642, 
0.535448, -1, 0.03625, 
0.457348, 0.009404, 0.027627, 
0.412776, -1, 0.03625, 
0.45872, 0.00546, 0.02766, 
0.488208, 0.0076, 0.027642, 
0.486384, 0.00384, 0.027674, 
0.535448, -1, 0.03625, 
0.45872, 0.00546, 0.02766, 
0.412776, -1, 0.03625, 
0.461064, 0.002004, 0.02769, 
0.486384, 0.00384, 0.027674, 
0.483652, 0.00068, 0.027701, 
0.535448, -1, 0.03625, 
0.461064, 0.002004, 0.02769, 
0.412776, -1, 0.03625, 
0.464224, -0.000728, 0.027713, 
0.483652, 0.00068, 0.027701, 
0.480196, -0.001664, 0.02772, 
0.535448, -1, 0.03625, 
0.464224, -0.000728, 0.027713, 
0.412776, -1, 0.03625, 
0.467984, -0.002552, 0.027728, 
0.480196, -0.001664, 0.02772, 
0.476252, -0.003032, 0.027732, 
0.535448, -1, 0.03625, 
0.467984, -0.002552, 0.027728, 
0.412776, -1, 0.03625, 
0.472084, -0.003336, 0.027735, 
0.476252, -0.003032, 0.027732, 
0.472084, -0.003336, 0.027735, 
0.535448, -1, 0.03625, 
0.412776, -1, 0.03625, 
0.535448, -1, 0.03625, 
0.472084, -0.003336, 0.027735, 
0.412776, 0.80718, 0.020994, 
0.412776, -1, 0.03625, 
0.457048, 0.013572, 0.027592, 
0.488208, 0.0076, 0.027642, 
0.488992, 0.0117, 0.027608, 
0.488208, 0.006632, -0.087114, 
0.488208, 0.006632, -0.087114, 
0.488992, 0.0117, 0.027608, 
0.488992, 0.010732, -0.087148, 
0.488992, 0.0117, 0.027608, 
0.488692, 0.015868, 0.027572, 
0.488992, 0.010732, -0.087148, 
0.488992, 0.010732, -0.087148, 
0.488692, 0.015868, 0.027572, 
0.488692, 0.0149, -0.087184, 
0.488692, 0.015868, 0.027572, 
0.48732, 0.019812, 0.027539, 
0.488692, 0.0149, -0.087184, 
0.488692, 0.0149, -0.087184, 
0.48732, 0.019812, 0.027539, 
0.48732, 0.018844, -0.087217, 
0.48732, 0.019812, 0.027539, 
0.484976, 0.023268, 0.02751, 
0.48732, 0.018844, -0.087217, 
0.48732, 0.018844, -0.087217, 
0.484976, 0.023268, 0.02751, 
0.484976, 0.0223, -0.087246, 
0.484976, 0.023268, 0.02751, 
0.481816, 0.026, 0.027487, 
0.484976, 0.0223, -0.087246, 
0.484976, 0.0223, -0.087246, 
0.481816, 0.026, 0.027487, 
0.481816, 0.025032, -0.087269, 
0.481816, 0.026, 0.027487, 
0.478056, 0.02782, 0.027472, 
0.481816, 0.025032, -0.087269, 
0.481816, 0.025032, -0.087269, 
0.478056, 0.02782, 0.027472, 
0.478056, 0.026852, -0.087284, 
0.478056, 0.02782, 0.027472, 
0.473956, 0.028608, 0.027465, 
0.478056, 0.026852, -0.087284, 
0.478056, 0.026852, -0.087284, 
0.473956, 0.028608, 0.027465, 
0.473956, 0.02764, -0.087291, 
0.473956, 0.028608, 0.027465, 
0.469788, 0.028304, 0.027468, 
0.473956, 0.02764, -0.087291, 
0.473956, 0.02764, -0.087291, 
0.469788, 0.028304, 0.027468, 
0.469788, 0.027336, -0.087288, 
0.469788, 0.028304, 0.027468, 
0.465844, 0.026936, 0.027479, 
0.469788, 0.027336, -0.087288, 
0.469788, 0.027336, -0.087288, 
0.465844, 0.026936, 0.027479, 
0.465844, 0.025968, -0.087277, 
0.465844, 0.026936, 0.027479, 
0.462388, 0.024592, 0.027499, 
0.465844, 0.025968, -0.087277, 
0.465844, 0.025968, -0.087277, 
0.462388, 0.024592, 0.027499, 
0.462388, 0.02362, -0.087257, 
0.462388, 0.024592, 0.027499, 
0.459656, 0.021432, 0.027526, 
0.462388, 0.02362, -0.087257, 
0.462388, 0.02362, -0.087257, 
0.459656, 0.021432, 0.027526, 
0.459656, 0.020464, -0.08723, 
0.459656, 0.021432, 0.027526, 
0.457832, 0.017672, 0.027557, 
0.459656, 0.020464, -0.08723, 
0.459656, 0.020464, -0.08723, 
0.457832, 0.017672, 0.027557, 
0.457832, 0.016704, -0.087199, 
0.457832, 0.017672, 0.027557, 
0.457048, 0.013572, 0.027592, 
0.457832, 0.016704, -0.087199, 
0.457832, 0.016704, -0.087199, 
0.457048, 0.013572, 0.027592, 
0.457048, 0.0126, -0.087164, 
0.457048, 0.013572, 0.027592, 
0.457348, 0.009404, 0.027627, 
0.457048, 0.0126, -0.087164, 
0.457048, 0.0126, -0.087164, 
0.457348, 0.009404, 0.027627, 
0.457348, 0.008436, -0.087129, 
0.457348, 0.009404, 0.027627, 
0.45872, 0.00546, 0.02766, 
0.457348, 0.008436, -0.087129, 
0.457348, 0.008436, -0.087129, 
0.45872, 0.00546, 0.02766, 
0.45872, 0.004492, -0.087096, 
0.45872, 0.00546, 0.02766, 
0.461064, 0.002004, 0.02769, 
0.45872, 0.004492, -0.087096, 
0.45872, 0.004492, -0.087096, 
0.461064, 0.002004, 0.02769, 
0.461064, 0.001032, -0.087066, 
0.461064, 0.002004, 0.02769, 
0.464224, -0.000728, 0.027713, 
0.461064, 0.001032, -0.087066, 
0.461064, 0.001032, -0.087066, 
0.464224, -0.000728, 0.027713, 
0.464224, -0.001696, -0.087044, 
0.464224, -0.000728, 0.027713, 
0.467984, -0.002552, 0.027728, 
0.464224, -0.001696, -0.087044, 
0.464224, -0.001696, -0.087044, 
0.467984, -0.002552, 0.027728, 
0.467984, -0.00352, -0.087028, 
0.467984, -0.002552, 0.027728, 
0.472084, -0.003336, 0.027735, 
0.467984, -0.00352, -0.087028, 
0.467984, -0.00352, -0.087028, 
0.472084, -0.003336, 0.027735, 
0.472084, -0.004304, -0.087022, 
0.472084, -0.003336, 0.027735, 
0.476252, -0.003032, 0.027732, 
0.472084, -0.004304, -0.087022, 
0.472084, -0.004304, -0.087022, 
0.476252, -0.003032, 0.027732, 
0.476252, -0.004004, -0.087024, 
0.476252, -0.003032, 0.027732, 
0.480196, -0.001664, 0.02772, 
0.476252, -0.004004, -0.087024, 
0.476252, -0.004004, -0.087024, 
0.480196, -0.001664, 0.02772, 
0.480196, -0.002632, -0.087036, 
0.480196, -0.001664, 0.02772, 
0.483652, 0.00068, 0.027701, 
0.480196, -0.002632, -0.087036, 
0.480196, -0.002632, -0.087036, 
0.483652, 0.00068, 0.027701, 
0.483652, -0.000288, -0.087055, 
0.483652, 0.00068, 0.027701, 
0.486384, 0.00384, 0.027674, 
0.483652, -0.000288, -0.087055, 
0.483652, -0.000288, -0.087055, 
0.486384, 0.00384, 0.027674, 
0.486384, 0.002872, -0.087082, 
0.486384, 0.00384, 0.027674, 
