V
0.17446, -0.50601, -0.01834, 
0.17483, -0.50623, 0.00222, 
0.1724, -0.50632, -0.01896, 
0.17581, -0.50555, -0.01551, 
0.1769, -0.50498, -0.01324, 
0.17483, -0.50623, 0.00222, 
0.17727, -0.5047, -0.01246, 
0.17483, -0.50623, 0.00222, 
0.1769, -0.50498, -0.01324, 
0.17727, -0.5047, -0.01246, 
0.17867, -0.50344, -0.00953, 
0.17483, -0.50623, 0.00222, 
0.17984, 0.54494, -0.00708, 
0.18014, 0.54386, 0.01091, 
0.18024, 0.54276, -0.00625, 
0.17786, 0.54774, -0.01122, 
0.17591, 0.54946, 0.00222, 
0.17869, 0.5469, -0.00949, 
0.17727, 0.54818, -0.01246, 
0.17591, 0.54946, 0.00222, 
0.17786, 0.54774, -0.01122, 
0.17586, 0.54901, -0.0154, 
0.17591, 0.54946, 0.00222, 
0.17727, 0.54818, -0.01246, 
0.17591, 0.54946, 0.00222, 
0.17446, 0.54949, -0.01834, 
0.1724, 0.5498, -0.01896, 
0.17165, -0.5063, -0.02421, 
0.17309, -0.50623, -0.0212, 
0.1724, -0.50632, -0.01896, 
0.16842, -0.50632, -0.0398, 
0.17208, -0.50619, -0.02744, 
0.17165, -0.5063, -0.02421, 
0.16842, -0.50632, -0.0398, 
0.17165, -0.5063, -0.02421, 
0.1724, -0.50632, -0.01896, 
0.17208, -0.50619, -0.02744, 
0.16842, -0.50632, -0.0398, 
0.17251, -0.50592, -0.03067, 
0.17251, -0.50592, -0.03067, 
0.16842, -0.50632, -0.0398, 
0.17288, -0.50555, -0.03347, 
0.17288, -0.50555, -0.03347, 
0.16842, -0.50632, -0.0398, 
0.17336, -0.50479, -0.03712, 
0.16842, -0.50632, -0.0398, 
0.17362, -0.50426, -0.03906, 
0.17336, -0.50479, -0.03712, 
0.17336, 0.54827, -0.03712, 
0.17379, 0.54726, -0.04035, 
0.17152, 0.54903, -0.0406, 
0.17152, 0.54903, -0.0406, 
0.17379, 0.54726, -0.04035, 
0.1739, 0.54694, -0.04121, 
0.17293, 0.54895, -0.03389, 
0.17336, 0.54827, -0.03712, 
0.17152, 0.54903, -0.0406, 
0.17251, 0.5494, -0.03067, 
0.17293, 0.54895, -0.03389, 
0.17152, 0.54903, -0.0406, 
0.17305, 0.54972, -0.02127, 
0.17165, 0.54978, -0.02421, 
0.1724, 0.5498, -0.01896, 
0.1724, 0.5498, -0.01896, 
0.17165, 0.54978, -0.02421, 
0.16842, 0.5498, -0.0398, 
0.17165, 0.54978, -0.02421, 
0.17208, 0.54967, -0.02744, 
0.16842, 0.5498, -0.0398, 
0.16842, 0.5498, -0.0398, 
0.17208, 0.54967, -0.02744, 
0.17251, 0.5494, -0.03067, 
0.15531, 0.54978, 0.07894, 
0.15531, -0.5063, 0.07894, 
0.15756, 0.54967, 0.07658, 
0.15756, 0.54967, 0.07658, 
0.15531, -0.5063, 0.07894, 
0.15756, -0.50619, 0.07658, 
0.15952, -0.50598, 0.07452, 
0.1598, 0.5494, 0.07422, 
0.15756, 0.54967, 0.07658, 
0.15756, -0.50619, 0.07658, 
0.15952, -0.50598, 0.07452, 
0.15756, 0.54967, 0.07658, 
0.1739, 0.54694, -0.04121, 
0.16713, 0.54694, -0.06207, 
0.16186, 0.5498, -0.05998, 
0.15531, -0.5063, -0.07449, 
0.15756, -0.50619, -0.07213, 
0.16186, -0.50632, -0.05998, 
0.16186, -0.50632, -0.05998, 
0.15283, -0.50632, -0.07918, 
0.15531, -0.5063, -0.07449, 
0.15531, -0.5063, -0.07449, 
0.15283, -0.50632, -0.07918, 
0.15472, -0.50624, -0.07769, 
0.15283, -0.50632, -0.07918, 
0.15413, -0.50601, -0.0809, 
0.15472, -0.50624, -0.07769, 
0.15756, -0.50619, -0.07213, 
0.1598, -0.50592, -0.06977, 
0.16186, -0.50632, -0.05998, 
0.1598, -0.50592, -0.06977, 
0.16204, -0.50547, -0.06741, 
0.16186, -0.50632, -0.05998, 
0.1638, 0.54846, -0.06556, 
0.16186, 0.5498, -0.05998, 
0.16564, 0.54774, -0.06364, 
0.16186, 0.5498, -0.05998, 
0.1638, 0.54846, -0.06556, 
0.16204, 0.54895, -0.06741, 
0.15952, 0.54946, -0.07007, 
0.16186, 0.5498, -0.05998, 
0.16204, 0.54895, -0.06741, 
0.16186, 0.5498, -0.05998, 
0.15952, 0.54946, -0.07007, 
0.15756, 0.54967, -0.07213, 
0.15531, 0.54978, -0.07449, 
0.15472, 0.54972, -0.07769, 
0.15283, 0.5498, -0.07918, 
0.16186, 0.5498, -0.05998, 
0.15756, 0.54967, -0.07213, 
0.15531, 0.54978, -0.07449, 
0.16186, 0.5498, -0.05998, 
0.15531, 0.54978, -0.07449, 
0.15283, 0.5498, -0.07918, 
0.15354, -0.50553, -0.0841, 
0.14322, -0.50598, -0.09838, 
0.15295, -0.5047, -0.0873, 
0.15295, -0.5047, -0.0873, 
0.14322, -0.50598, -0.09838, 
0.1527, -0.50426, -0.08866, 
0.1527, -0.50426, -0.08866, 
0.14322, -0.50598, -0.09838, 
0.15236, -0.50342, -0.09054, 
0.15236, -0.50342, -0.09054, 
0.14322, -0.50598, -0.09838, 
0.13855, -0.50344, -0.10951, 
0.15187, -0.50146, -0.09316, 
0.14688, -0.50146, -0.10104, 
0.1517, -0.49928, -0.09407, 
0.15295, 0.54818, -0.0873, 
0.15236, 0.54691, -0.0905, 
0.14322, 0.54946, -0.09838, 
0.15295, 0.54818, -0.0873, 
0.14322, 0.54946, -0.09838, 
0.15311, 0.54846, -0.08645, 
0.15354, 0.54901, -0.0841, 
0.15311, 0.54846, -0.08645, 
0.14322, 0.54946, -0.09838, 
0.15413, 0.54949, -0.0809, 
0.14322, 0.54946, -0.09838, 
0.15283, 0.5498, -0.07918, 
0.13032, -0.50598, -0.11397, 
0.14322, -0.50598, -0.09838, 
0.12793, -0.50632, -0.11345, 
0.13283, -0.50553, -0.11261, 
0.13569, -0.5047, -0.11106, 
0.14322, -0.50598, -0.09838, 
0.13569, -0.5047, -0.11106, 
0.13855, -0.50344, -0.10951, 
0.14322, -0.50598, -0.09838, 
0.1369, 0.54774, -0.1104, 
0.14322, 0.54946, -0.09838, 
0.13855, 0.54691, -0.10951, 
0.13493, 0.54846, -0.11147, 
0.14322, 0.54946, -0.09838, 
0.13569, 0.54818, -0.11106, 
0.13569, 0.54818, -0.11106, 
0.14322, 0.54946, -0.09838, 
0.1369, 0.54774, -0.1104, 
0.13283, 0.54901, -0.11261, 
0.14322, 0.54946, -0.09838, 
0.13493, 0.54846, -0.11147, 
0.11246, -0.50632, -0.12798, 
0.12269, -0.50619, -0.12013, 
0.12424, -0.5063, -0.11726, 
0.12424, -0.5063, -0.11726, 
0.1271, -0.50624, -0.11571, 
0.12793, -0.50632, -0.11345, 
0.12424, -0.5063, -0.11726, 
0.12793, -0.50632, -0.11345, 
0.11246, -0.50632, -0.12798, 
0.12269, -0.50619, -0.12013, 
0.11246, -0.50632, -0.12798, 
0.12114, -0.50592, -0.12299, 
0.11246, -0.50632, -0.12798, 
0.11959, -0.50547, -0.12585, 
0.12114, -0.50592, -0.12299, 
0.11959, -0.50547, -0.12585, 
0.11246, -0.50632, -0.12798, 
0.11803, -0.50479, -0.12871, 
0.11246, -0.50632, -0.12798, 
0.11648, -0.50378, -0.13158, 
0.11803, -0.50479, -0.12871, 
0.11837, 0.54846, -0.1281, 
0.1171, 0.54774, -0.13044, 
0.1151, 0.54846, -0.13117, 
0.11979, 0.54903, -0.12547, 
0.11837, 0.54846, -0.1281, 
0.1151, 0.54846, -0.13117, 
0.11979, 0.54903, -0.12547, 
0.1151, 0.54846, -0.13117, 
0.12114, 0.5494, -0.12299, 
0.12295, 0.54971, -0.11963, 
0.12114, 0.5494, -0.12299, 
0.11246, 0.5498, -0.12798, 
0.12424, 0.54978, -0.11726, 
0.12295, 0.54971, -0.11963, 
0.11246, 0.5498, -0.12798, 
0.11246, 0.5498, -0.12798, 
0.12793, 0.5498, -0.11345, 
0.12424, 0.54978, -0.11726, 
0.12424, 0.54978, -0.11726, 
0.12793, 0.5498, -0.11345, 
0.1271, 0.54972, -0.11571, 
0.12793, 0.5498, -0.11345, 
0.12996, 0.54949, -0.11416, 
0.1271, 0.54972, -0.11571, 
0.1598, 0.5494, 0.07422, 
0.15952, -0.50598, 0.07452, 
0.16204, 0.54895, 0.07186, 
0.16204, 0.54895, 0.07186, 
0.15952, -0.50598, 0.07452, 
0.16204, -0.50547, 0.07186, 
0.16429, -0.50479, 0.0695, 
0.1638, 0.54846, 0.07001, 
0.16204, -0.50547, 0.07186, 
0.1638, 0.54846, 0.07001, 
0.16204, 0.54895, 0.07186, 
0.16204, -0.50547, 0.07186, 
0.11607, 0.54694, -0.13234, 
0.09833, 0.54694, -0.14523, 
0.09701, 0.54903, -0.14315, 
0.09701, 0.54903, -0.14315, 
0.1151, 0.54846, -0.13117, 
0.11607, 0.54694, -0.13234, 
0.0767, -0.50632, -0.15067, 
0.07675, -0.50601, -0.15283, 
0.07911, -0.50624, -0.15058, 
0.07911, -0.50624, -0.15058, 
0.08147, -0.5063, -0.14834, 
0.0767, -0.50632, -0.15067, 
0.0767, -0.50632, -0.15067, 
0.08147, -0.5063, -0.14834, 
0.09529, -0.50632, -0.14045, 
0.08147, -0.5063, -0.14834, 
0.08467, -0.50619, -0.14775, 
0.09529, -0.50632, -0.14045, 
0.08467, -0.50619, -0.14775, 
0.08787, -0.50592, -0.14716, 
0.09529, -0.50632, -0.14045, 
0.08787, -0.50592, -0.14716, 
0.09065, -0.50555, -0.14665, 
0.09529, -0.50632, -0.14045, 
0.09358, 0.54846, -0.14611, 
0.09701, 0.54903, -0.14315, 
0.0962, 0.54774, -0.14562, 
0.09107, 0.54895, -0.14657, 
0.09701, 0.54903, -0.14315, 
0.09358, 0.54846, -0.14611, 
0.08787, 0.5494, -0.14716, 
0.09529, 0.5498, -0.14045, 
0.09701, 0.54903, -0.14315, 
0.08787, 0.5494, -0.14716, 
0.09701, 0.54903, -0.14315, 
0.09107, 0.54895, -0.14657, 
0.08467, 0.54967, -0.14775, 
0.09529, 0.5498, -0.14045, 
0.08787, 0.5494, -0.14716, 
0.08147, 0.54978, -0.14834, 
0.07911, 0.54972, -0.15058, 
0.0767, 0.5498, -0.15067, 
0.09529, 0.5498, -0.14045, 
0.08467, 0.54967, -0.14775, 
0.08147, 0.54978, -0.14834, 
0.09529, 0.5498, -0.14045, 
0.08147, 0.54978, -0.14834, 
0.0767, 0.5498, -0.15067, 
0.07439, -0.50553, -0.15507, 
0.05764, -0.50598, -0.16056, 
0.07265, -0.50498, -0.15672, 
0.07265, -0.50498, -0.15672, 
0.05764, -0.50598, -0.16056, 
0.07203, -0.5047, -0.15731, 
0.07203, -0.5047, -0.15731, 
0.05764, -0.50598, -0.16056, 
0.07103, -0.50426, -0.15826, 
0.07103, -0.50426, -0.15826, 
0.05764, -0.50598, -0.16056, 
0.06964, -0.50342, -0.15958, 
0.06771, -0.50146, -0.16142, 
0.05764, -0.50598, -0.16056, 
0.06704, -0.49928, -0.16206, 
0.04736, 0.5469, -0.16682, 
0.07203, 0.54818, -0.15731, 
0.06967, 0.54691, -0.15956, 
0.05731, 0.54971, -0.15953, 
0.07203, 0.54818, -0.15731, 
0.04736, 0.5469, -0.16682, 
0.07439, 0.54901, -0.15507, 
0.07203, 0.54818, -0.15731, 
0.05731, 0.54971, -0.15953, 
0.05731, 0.54971, -0.15953, 
0.0767, 0.5498, -0.15067, 
0.07675, 0.54949, -0.15283, 
0.03764, -0.50601, -0.16553, 
0.05764, -0.50598, -0.16056, 
0.03641, -0.50632, -0.16376, 
0.04087, -0.50553, -0.16596, 
0.04409, -0.5047, -0.16639, 
0.05764, -0.50598, -0.16056, 
0.04409, -0.5047, -0.16639, 
0.04546, -0.50426, -0.16657, 
0.05764, -0.50598, -0.16056, 
0.05764, -0.50598, -0.16056, 
0.04546, -0.50426, -0.16657, 
0.04732, -0.50344, -0.16682, 
0.05001, 0.54494, -0.16717, 
0.06721, 0.54386, -0.1619, 
0.05092, 0.54276, -0.16729, 
0.04324, 0.54846, -0.16628, 
0.05731, 0.54971, -0.15953, 
0.04409, 0.54818, -0.16639, 
0.04409, 0.54818, -0.16639, 
0.05731, 0.54971, -0.15953, 
0.04736, 0.5469, -0.16682, 
0.04087, 0.54901, -0.16596, 
0.05731, 0.54971, -0.15953, 
0.04324, 0.54846, -0.16628, 
0.03441, 0.54972, -0.1651, 
0.05731, 0.54971, -0.15953, 
0.03673, 0.54958, -0.16541, 
0.03764, 0.54949, -0.16553, 
0.03673, 0.54958, -0.16541, 
0.05731, 0.54971, -0.15953, 
0.03118, -0.5063, -0.16468, 
0.03449, -0.50623, -0.16511, 
0.03641, -0.50632, -0.16376, 
0.01536, -0.50632, -0.16642, 
0.02825, -0.50619, -0.16608, 
0.03118, -0.5063, -0.16468, 
0.01536, -0.50632, -0.16642, 
0.03118, -0.5063, -0.16468, 
0.03641, -0.50632, -0.16376, 
0.02825, -0.50619, -0.16608, 
0.01536, -0.50632, -0.16642, 
0.02531, -0.50592, -0.16749, 
0.01536, -0.50632, -0.16642, 
0.02276, -0.50555, -0.1687, 
0.02531, -0.50592, -0.16749, 
0.01536, -0.50632, -0.16642, 
0.02007, -0.50498, -0.16999, 
0.02276, -0.50555, -0.1687, 
0.01536, -0.50632, -0.16642, 
0.0165, -0.50378, -0.1717, 
0.02007, -0.50498, -0.16999, 
0.01944, 0.54827, -0.17029, 
0.01767, 0.54774, -0.17114, 
0.01536, 0.5498, -0.16642, 
0.02237, 0.54895, -0.16889, 
0.01944, 0.54827, -0.17029, 
0.01536, 0.5498, -0.16642, 
0.02531, 0.5494, -0.16749, 
0.02237, 0.54895, -0.16889, 
0.01536, 0.5498, -0.16642, 
0.02875, 0.54971, -0.16584, 
0.02531, 0.5494, -0.16749, 
0.01536, 0.5498, -0.16642, 
0.03118, 0.54978, -0.16468, 
0.02875, 0.54971, -0.16584, 
0.01536, 0.5498, -0.16642, 
0.0165, -0.50378, -0.1717, 
0.01536, -0.50632, -0.16642, 
-0.007, -0.50378, -0.1717, 
0.16564, 0.54774, 0.06808, 
0.1638, 0.54846, 0.07001, 
0.16653, -0.50378, 0.06714, 
0.16653, -0.50378, 0.06714, 
0.1638, 0.54846, 0.07001, 
0.16429, -0.50479, 0.0695, 
0.16653, 0.54726, 0.06714, 
